id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
10745712,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7890,5,Gustavo A. Madero,19.45904872,-99.10996367
668965,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7130,5,Gustavo A. Madero,19.56822175,-99.14012504
674993,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7090,5,Gustavo A. Madero,19.50819543,-99.09158209
674998,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7090,5,Gustavo A. Madero,19.5070245,-99.09443339
675008,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7090,5,Gustavo A. Madero,19.50990389,-99.09659927
9596514,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7979,5,Gustavo A. Madero,19.45253655,-99.06181845
819064,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7970,5,Gustavo A. Madero,19.45194543,-99.07068176
821004,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7900,5,Gustavo A. Madero,19.45106256,-99.05431442
7152942,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7970,5,Gustavo A. Madero,19.45150394,-99.07100794
7769570,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52964512,-99.14588698
8183636,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.5288582,-99.14336644
8183644,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52964067,-99.14565766
8210379,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7320,5,Gustavo A. Madero,19.51635966,-99.13755507
801052,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7950,5,Gustavo A. Madero,19.46809694,-99.08335014
755424,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7080,5,Gustavo A. Madero,19.50458355,-99.09606157
643635,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52741153,-99.14457611
11417947,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52869305,-99.14395674
669297,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7164,5,Gustavo A. Madero,19.56160576,-99.14460789
809014,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49792577,-99.06433369
759747,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7040,5,Gustavo A. Madero,19.49901104,-99.09446292
710538,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39070066,-99.0598022
704416,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8200,6,Iztacalco,19.40160198,-99.13551289
784967,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8210,6,Iztacalco,19.3994291,-99.1244985
785459,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8300,6,Iztacalco,19.40183293,-99.12016644
811701,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39093049,-99.05968205
785050,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8300,6,Iztacalco,19.39943239,-99.12312062
804055,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39708236,-99.08065533
803690,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39616886,-99.08273614
803683,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.3952523,-99.08351792
803701,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39333629,-99.08109719
706268,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8300,6,Iztacalco,19.39907266,-99.11966538
706270,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8300,6,Iztacalco,19.40056931,-99.11974995
708780,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39698004,-99.0749677
11430608,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7040,5,Gustavo A. Madero,19.50101498,-99.09370987
632451,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7130,5,Gustavo A. Madero,19.563636,-99.13578398
672315,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7600,5,Gustavo A. Madero,19.51914685,-99.14682762
8680173,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7200,5,Gustavo A. Madero,19.54413002,-99.13865924
8277549,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7950,5,Gustavo A. Madero,19.47096342,-99.08649599
8277555,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7950,5,Gustavo A. Madero,19.47013396,-99.08800818
766521,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7540,5,Gustavo A. Madero,19.48579133,-99.08688638
766549,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7540,5,Gustavo A. Madero,19.48290791,-99.08721379
807499,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8100,6,Iztacalco,19.41208126,-99.06251937
846773,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8100,6,Iztacalco,19.41010256,-99.06298766
10375982,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,8100,6,Iztacalco,19.40595708,-99.06335973
11411955,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7530,5,Gustavo A. Madero,19.48444788,-99.08291657
9929050,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7800,5,Gustavo A. Madero,19.47183459,-99.12859978
10139908,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7870,5,Gustavo A. Madero,19.47371495,-99.13349901
813906,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7500,5,Gustavo A. Madero,19.47797195,-99.0677209
813787,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7560,5,Gustavo A. Madero,19.48052305,-99.06698447
813322,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.48023157,-99.08235651
813355,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.47846048,-99.08258758
813179,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7530,5,Gustavo A. Madero,19.48139424,-99.08251721
785205,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7870,5,Gustavo A. Madero,19.46666273,-99.12727051
779311,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7780,5,Gustavo A. Madero,19.47349237,-99.14041892
6956591,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.4825149,-99.07120443
813477,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.48404382,-99.07211684
813515,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.4826739,-99.07593153
846704,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7800,5,Gustavo A. Madero,19.47183459,-99.12859978
813421,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.48546833,-99.07198915
813431,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,17550,5,Gustavo A. Madero,19.48512477,-99.0711432
781045,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7870,5,Gustavo A. Madero,19.47179306,-99.13153422
783029,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7800,5,Gustavo A. Madero,19.47300859,-99.12879992
674342,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7469,5,Gustavo A. Madero,19.48078215,-99.10179939
762419,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7469,5,Gustavo A. Madero,19.48319104,-99.10029834
788183,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7020,5,Gustavo A. Madero,19.48248109,-99.12141881
770440,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49121119,-99.09152519
781132,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7800,5,Gustavo A. Madero,19.47978587,-99.12435319
810300,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7530,5,Gustavo A. Madero,19.48357942,-99.0769143
810268,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7530,5,Gustavo A. Madero,19.48837116,-99.07696475
810329,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.48669649,-99.07504581
812321,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7550,5,Gustavo A. Madero,19.48340752,-99.06982536
680431,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7500,5,Gustavo A. Madero,19.47241467,-99.06702829
791106,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7860,5,Gustavo A. Madero,19.46448123,-99.11367847
814825,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7910,5,Gustavo A. Madero,19.47044349,-99.07879295
801581,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.46128125,-99.09174175
816531,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7500,5,Gustavo A. Madero,19.47257391,-99.06313514
815846,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7918,5,Gustavo A. Madero,19.47185585,-99.06764996
815026,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7910,5,Gustavo A. Madero,19.46695991,-99.07836204
6200153,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7910,5,Gustavo A. Madero,19.46752297,-99.07221546
6956680,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7910,5,Gustavo A. Madero,19.4700755,-99.07359174
7023463,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.47441479,-99.06300513
7715411,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.46252903,-99.09295736
9693036,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7918,5,Gustavo A. Madero,19.46740833,-99.06281523
10303913,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7920,5,Gustavo A. Madero,19.46671478,-99.07694363
676749,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7840,5,Gustavo A. Madero,19.45927228,-99.11931905
677642,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7899,5,Gustavo A. Madero,19.45147961,-99.10432421
678109,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.45146031,-99.09181198
11333011,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7918,5,Gustavo A. Madero,19.46660401,-99.07341998
11584124,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7570,5,Gustavo A. Madero,19.46940355,-99.0626944
790222,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7880,5,Gustavo A. Madero,19.45882787,-99.11547172
790224,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7880,5,Gustavo A. Madero,19.45822126,-99.1159225
791321,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7880,5,Gustavo A. Madero,19.46129087,-99.11363234
679849,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.4788366,-99.08803082
680218,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.47685883,-99.08368738
814389,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.47598501,-99.08020213
814392,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.4779348,-99.08306557
7714912,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7830,5,Gustavo A. Madero,19.46748576,-99.10378552
8278003,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7580,5,Gustavo A. Madero,19.47737586,-99.08368045
10760894,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7839,5,Gustavo A. Madero,19.46549429,-99.09692267
8377038,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.36185582,-99.09310564
8376981,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9060,7,Iztapalapa,19.35683839,-99.11050716
777687,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9230,7,Iztapalapa,19.36906052,-99.02205434
652799,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9450,7,Iztapalapa,19.36471588,-99.13802216
11358790,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9440,7,Iztapalapa,19.37031455,-99.12480435
11515996,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9310,7,Iztapalapa,19.36229772,-99.07027795
713098,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.36202647,-99.10337663
714133,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.36194921,-99.09177651
9894952,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9310,7,Iztapalapa,19.36379705,-99.06789668
7792621,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9310,7,Iztapalapa,19.36344134,-99.06875824
8377213,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9300,7,Iztapalapa,19.36857288,-99.07734789
729558,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9510,7,Iztapalapa,19.37386786,-99.02344353
729461,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9230,7,Iztapalapa,19.37636067,-99.03506878
779485,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9230,7,Iztapalapa,19.36908351,-99.02837607
784450,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9300,7,Iztapalapa,19.37047488,-99.07376751
7737082,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9300,7,Iztapalapa,19.36992418,-99.07173634
7747781,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9440,7,Iztapalapa,19.37326959,-99.12465614
7737259,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9300,7,Iztapalapa,19.370091,-99.07330931
712007,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9450,7,Iztapalapa,19.36252464,-99.13527488
9649201,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.36633631,-99.0981392
652984,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9460,7,Iztapalapa,19.35965745,-99.13458227
11662005,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9060,7,Iztapalapa,19.36316933,-99.11242046
10339173,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9470,7,Iztapalapa,19.36126559,-99.13375075
11018607,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9450,7,Iztapalapa,19.36140722,-99.13797412
659020,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9090,7,Iztapalapa,19.36357946,-99.12117543
11537409,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9520,7,Iztapalapa,19.36332514,-99.01330847
659093,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9090,7,Iztapalapa,19.36154248,-99.11934724
660923,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9060,7,Iztapalapa,19.36096593,-99.11287539
825514,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9570,7,Iztapalapa,19.35777055,-99.03535664
7832700,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9810,7,Iztapalapa,19.35596004,-99.10767317
730825,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9570,7,Iztapalapa,19.36398037,-99.04011503
790544,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9200,7,Iztapalapa,19.35990407,-99.05981757
713802,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9810,7,Iztapalapa,19.3509895,-99.10813636
10720863,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9090,7,Iztapalapa,19.36182476,-99.12178475
10463892,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9240,7,Iztapalapa,19.36154206,-99.067488
791058,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9359,7,Iztapalapa,19.35449709,-99.06778143
751017,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.359172,-99.09155591
750440,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.35729331,-99.10269253
749649,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.35997954,-99.10181288
713607,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9090,7,Iztapalapa,19.36143874,-99.11834728
10622710,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9260,7,Iztapalapa,19.35010961,-99.06483221
802461,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9340,7,Iztapalapa,19.35474775,-99.07091097
